id,nombre,partido,municipio,cp,latitud,longitud
23871,EL ALGARROBO,PIRANE,,3606,-25.6201476,-59.1382439
28501,EL ALGARROBO,RAMON LISTA,EL POTRILLO,3637,-22.9937513,-62.1432732
8424,EL ANGELITO,LAISHI,,3601,-26.3462731,-58.4412472
8376,EL AZOTADO,BERMEJO,LOS CHIRIGUANOS,3636,-24.2310463,-61.7814449
28463,EL BAJO,BERMEJO,LAGUNA YEMA,3634,-23.8595541,-61.0497688
23825,EL BAÑADERO,PATIÑO,BARTOLOME DE LAS CASAS,3606,-25.9429910,-59.6528173
28555,EL BELLACO,PATIÑO,COMANDANTE FONTANA,3620,-26.1012442,-59.6496487
17800,EL BORDO SANTO,BERMEJO,LOS CHIRIGUANOS,3634,-24.2694895,-61.7639322
28600,EL BOSQUECILLO,PIRANE,PIRANE,3606,-25.7870438,-59.4340778
17807,EL BRAGADO,BERMEJO,LOS CHIRIGUANOS,3634,-24.0413873,-61.7009151
28509,EL BREAL,RAMON LISTA,GENERAL MOSCONI,3637,-22.7215605,-62.3254803
28564,EL CACUY,PATIÑO,VILLA GENERAL GUEMES,3621,-24.6602787,-59.3887740
17813,EL CAÑON,BERMEJO,,3634,-23.9088964,-61.0542976
17825,EL CAVADO,BERMEJO,,3634,-23.5928775,-61.4845343
8498,EL CEIBAL,PATIÑO,SAN MARTIN DOS,3630,-24.3638253,-59.8120285
28464,EL CHAÑARAL,BERMEJO,POZO DE MAZA,3634,-23.5576459,-61.5407131
28523,EL CHIVIL,RAMON LISTA,GENERAL MOSCONI,3637,-23.2387891,-62.2068386
8641,EL CHORRO,RAMON LISTA,GENERAL MOSCONI,3636,-23.1827186,-62.3040685
28465,EL CHURCAL,BERMEJO,POZO DE MAZA,3634,-23.4355726,-61.5904737
28466,EL CHURCALITO,BERMEJO,LAGUNA YEMA,3634,-24.0745909,-60.8523793
22806,EL COATI,PIRANE,PALO SANTO,3630,-25.7223716,-59.6271085
28467,EL COLETO,BERMEJO,LAGUNA YEMA,3634,-24.2160232,-60.6945929
8615,EL COLORADO,PIRANE,EL COLORADO,3603,-26.3069657,-59.3757253
8616,EL CORRALITO,PIRANE,,3606,-25.6860718,-59.0644886
17833,EL CORRALITO,BERMEJO,,3634,-24.2183956,-61.0063278
28542,EL CRUCE,PATIÑO,ESTANISLAO DEL CAMPO,3626,-25.3398324,-60.2651922
28521,EL CRUCE,RAMON LISTA,GENERAL MOSCONI,3637,-23.3225806,-61.9776038
8500,EL DESCANSO,PATIÑO,POSTA CAMBIO ZALAZAR,3630,-24.2140150,-60.4695555
28622,EL DIVISADERO,PATIÑO,SUBTENIENTE PERIN,3619,-25.3932747,-60.0600789
